activity_nr,prog_type,prog_value,load_dt
344813829,P,HEAT,2020-08-17 00:29:01 EDT
344813829,S,HEAT,2020-08-17 00:29:01 EDT
344813845,P,WALEP,2020-08-17 00:29:01 EDT
344813845,S,WALEP,2020-08-17 00:29:01 EDT
344813878,P,HOSP,2020-08-17 00:29:01 EDT
344813878,S,HOSP,2020-08-17 00:29:01 EDT
344813902,P,LOG,2020-08-17 00:29:01 EDT
344813902,S,LOG,2020-08-17 00:29:01 EDT
344813910,P,LOG,2020-08-17 00:29:01 EDT
344813910,S,LOG,2020-08-17 00:29:01 EDT
344813928,P,CONSTR,2020-08-17 00:29:01 EDT
344813928,S,CONSTR,2020-08-17 00:29:01 EDT
344813936,P,CONSTR,2020-08-17 00:29:01 EDT
344813936,S,CONSTR,2020-08-17 00:29:01 EDT
344813951,P,CONSTR,2020-08-17 00:29:01 EDT
344813951,S,CONSTR,2020-08-17 00:29:01 EDT
344813985,P,HOSP,2020-08-17 00:29:01 EDT
344813985,S,HOSP,2020-08-17 00:29:01 EDT
344813993,N,CTARGET,2020-08-17 00:29:01 EDT
344813993,P,SAFETY GENERAL SCHEDULE,2020-08-17 00:29:01 EDT
344813993,S,SAFETY GENERAL SCHEDULE,2020-08-17 00:29:01 EDT
344814009,N,CTARGET,2020-08-17 00:29:01 EDT
344814009,P,SAFETY GENERAL SCHEDULE,2020-08-17 00:29:01 EDT
344814009,S,SAFETY GENERAL SCHEDULE,2020-08-17 00:29:01 EDT
344814017,P,MUNICIPAL ,2020-08-17 00:29:01 EDT
344814017,S,MUNICIPAL ,2020-08-17 00:29:01 EDT
344814033,N,CTARGET,2020-08-17 00:29:01 EDT
344814033,P,SAFETY GENERAL SCHEDULE,2020-08-17 00:29:01 EDT
344814033,S,SAFETY GENERAL SCHEDULE,2020-08-17 00:29:01 EDT
344814058,N,TRENCH,2020-08-17 00:29:01 EDT
344814058,S,CONSTRUCTION,2020-08-17 00:29:01 EDT
344814066,N,CTARGET,2020-08-17 00:29:01 EDT
344814066,P,SAFETY GENERAL SCHEDULE,2020-08-17 00:29:01 EDT
344814066,S,SAFETY GENERAL SCHEDULE,2020-08-17 00:29:01 EDT
344814074,P,CONSTRUCTION,2020-08-17 00:29:01 EDT
344814074,S,CONSTRUCTION,2020-08-17 00:29:01 EDT
344814082,P,CONSTRUCTION,2020-08-17 00:29:01 EDT
344814082,S,CONSTRUCTION,2020-08-17 00:29:01 EDT
344814090,N,CTARGET,2020-08-17 00:29:01 EDT
344814090,P,SAFETY GENERAL SCHEDULE,2020-08-17 00:29:01 EDT
344814090,S,SAFETY GENERAL SCHEDULE,2020-08-17 00:29:01 EDT
344814108,N,CTARGET,2020-08-17 00:29:01 EDT
344814108,P,SAFETY GENERAL SCHEDULE,2020-08-17 00:29:01 EDT
344814108,S,SAFETY GENERAL SCHEDULE,2020-08-17 00:29:01 EDT
344814116,S,FRI,2020-08-17 00:29:01 EDT
344814116,P,FRI,2020-08-17 00:29:01 EDT
344814124,L,FALL,2020-08-17 00:29:01 EDT
344814132,S,SAFETY GENERAL SCHEDULE,2020-08-17 00:29:01 EDT
344814132,N,CTARGET,2020-08-17 00:29:01 EDT
344814132,P,SAFETY GENERAL SCHEDULE,2020-08-17 00:29:01 EDT
344814140,S,HH,2020-08-17 00:29:01 EDT
344814157,P,CONSTRUCTION,2020-08-17 00:29:01 EDT
344814157,S,CONSTRUCTION,2020-08-17 00:29:01 EDT
344814165,S,SAFETY GENERAL SCHEDULE,2020-08-17 00:29:01 EDT
344814165,N,CTARGET,2020-08-17 00:29:01 EDT
344814165,P,SAFETY GENERAL SCHEDULE,2020-08-17 00:29:01 EDT
344814173,P,SAFETY GENERAL SCHEDULE,2020-08-17 00:29:01 EDT
344814173,S,SAFETY GENERAL SCHEDULE,2020-08-17 00:29:01 EDT
344814173,N,CTARGET,2020-08-17 00:29:01 EDT
344814181,P,FRI,2020-08-17 00:29:01 EDT
344814181,S,FRI,2020-08-17 00:29:01 EDT
344814199,S,SAFETY GENERAL SCHEDULE,2020-08-17 00:29:01 EDT
344814199,N,CTARGET,2020-08-17 00:29:01 EDT
344814199,P,SAFETY GENERAL SCHEDULE,2020-08-17 00:29:01 EDT
344814207,P,CONSTRUCTION,2020-08-17 00:29:01 EDT
344814207,S,CONSTRUCTION,2020-08-17 00:29:01 EDT
344814215,P,FRI,2020-08-17 00:29:01 EDT
344814215,S,FRI,2020-08-17 00:29:01 EDT
344814223,S,FALL,2020-08-17 00:29:01 EDT
344814231,L,FALL,2020-08-17 00:29:01 EDT
344814231,N,AMPUTATE,2020-08-17 00:29:01 EDT
344814249,L,FALL,2020-08-17 00:29:01 EDT
344814249,P,FALL,2020-08-17 00:29:01 EDT
344814256,P,CONSTRUCTION,2020-08-17 00:29:01 EDT
344814256,S,CONSTRUCTION,2020-08-17 00:29:01 EDT
344814264,L,FALL,2020-08-17 00:29:01 EDT
344814264,P,FALL,2020-08-17 00:29:01 EDT
344814280,P,CONSTRUCTION,2020-08-17 00:29:01 EDT
344814280,S,CONSTRUCTION,2020-08-17 00:29:01 EDT
344814306,L,PIV,2020-08-17 00:29:01 EDT
344814306,N,TRENCH,2020-08-17 00:29:01 EDT
344814306,P,TRENCH,2020-08-17 00:29:01 EDT
344814363,P,CONSTRUCTION,2020-08-17 00:29:01 EDT
344814363,S,CONSTRUCTION,2020-08-17 00:29:01 EDT
344814371,L,FALL,2020-08-17 00:29:01 EDT
344814389,P,CONSTRUCTION,2020-08-17 00:29:01 EDT
344814389,S,CONSTRUCTION,2020-08-17 00:29:01 EDT
344814413,L,FALL,2020-08-17 00:29:01 EDT
344814413,P,FALL,2020-08-17 00:29:01 EDT
344814447,N,TRENCH,2020-08-17 00:29:01 EDT
344814447,P,TRENCH,2020-08-17 00:29:01 EDT
344814454,L,HLTHCARE6,2020-08-17 00:29:01 EDT
344814462,L,FALL,2020-08-17 00:29:01 EDT
344814470,L,FALL,2020-08-17 00:29:01 EDT
344814470,P,FALL,2020-08-17 00:29:01 EDT
344814488,N,TRENCH,2020-08-17 00:29:01 EDT
344814488,P,TRENCH,2020-08-17 00:29:01 EDT
344814496,S,HH,2020-08-17 00:29:01 EDT
344814538,L,FALL,2020-08-17 00:29:01 EDT
344814538,P,FALL,2020-08-17 00:29:01 EDT
344814546,S,HH,2020-08-17 00:29:01 EDT
344814587,S,HH,2020-08-17 00:29:01 EDT
344814611,N,AMPUTATE,2020-08-17 00:29:01 EDT
344814645,P,CONSTRUCTION,2020-08-17 00:29:01 EDT
344814645,S,CONSTRUCTION,2020-08-17 00:29:01 EDT
344814652,L,GRAIN,2020-08-17 00:29:01 EDT
344814652,N,DUSTEXPL,2020-08-17 00:29:01 EDT
344814686,S,HH,2020-08-17 00:29:01 EDT
344814728,P,CONSTRUCTION,2020-08-17 00:29:01 EDT
344814728,S,CONSTRUCTION,2020-08-17 00:29:01 EDT
344814744,S,CONSTRUCTION,2020-08-17 00:29:01 EDT
344814744,P,CONSTRUCTION,2020-08-17 00:29:01 EDT
344814777,S,ASBESTOS,2020-08-17 00:29:01 EDT
344814785,L,XFALLELEC,2020-08-17 00:29:01 EDT
344814785,L,REPVEHICLE,2020-08-17 00:29:01 EDT
344814785,N,TRENCH,2020-08-17 00:29:01 EDT
344814793,N,LEAD,2020-08-17 00:29:01 EDT
344814793,P,LEAD,2020-08-17 00:29:01 EDT
344814827,L,FALL,2020-08-17 00:29:01 EDT
344814827,P,FALL,2020-08-17 00:29:01 EDT
344814835,N,LEAD,2020-08-17 00:29:01 EDT
344814835,P,LEAD,2020-08-17 00:29:01 EDT
344814850,P,ASBESTOS,2020-08-17 00:29:01 EDT
344814850,S,ASBESTOS,2020-08-17 00:29:01 EDT
344814868,L,FALL,2020-08-17 00:29:01 EDT
344814868,P,FALL,2020-08-17 00:29:01 EDT
344814876,L,REPVEHICLE,2020-08-17 00:29:01 EDT
344814876,L,XFALLELEC,2020-08-17 00:29:01 EDT
344814876,N,TRENCH,2020-08-17 00:29:01 EDT
344814876,P,XFALLELEC,2020-08-17 00:29:01 EDT
344814900,L,AUTOSERV,2020-08-17 00:29:01 EDT
344814900,P,AUTOSERV,2020-08-17 00:29:01 EDT
344814975,L,FALL,2020-08-17 00:29:01 EDT
344814975,P,FALL,2020-08-17 00:29:01 EDT
344814991,P,CONSTRUCTION,2020-08-17 00:29:01 EDT
344814991,S,CONSTRUCTION,2020-08-17 00:29:01 EDT
344815006,S,ASBESTOS,2020-08-17 00:29:01 EDT
344815048,P,CONSTRUCTION,2020-08-17 00:29:01 EDT
344815048,S,CONSTRUCTION,2020-08-17 00:29:01 EDT
344815055,S,HH,2020-08-17 00:29:01 EDT
344815089,P,FALL,2020-08-17 00:29:01 EDT
344815089,S,FALL,2020-08-17 00:29:01 EDT
344815097,P,PLANGUIDE,2020-08-17 00:29:01 EDT
344815097,S,PLANGUIDE,2020-08-17 00:29:01 EDT
344815105,S,FALL,2020-08-17 00:29:01 EDT
344815113,S,FRI,2020-08-17 00:29:01 EDT
344815113,P,FRI,2020-08-17 00:29:01 EDT
344815121,S,FALL,2020-08-17 00:29:01 EDT
344815121,P,CTARGET,2020-08-17 00:29:01 EDT
344815121,N,CTARGET,2020-08-17 00:29:01 EDT
344815121,S,SCAFFOLD,2020-08-17 00:29:01 EDT
344815139,N,AMPUTATE,2020-08-17 00:29:01 EDT
344815147,L,FORKLIFT,2020-08-17 00:29:01 EDT
344815170,N,CTARGET,2020-08-17 00:29:01 EDT
344815170,P,CTARGET,2020-08-17 00:29:01 EDT
344815170,S,FALL,2020-08-17 00:29:01 EDT
344815170,S,SCAFFOLD,2020-08-17 00:29:01 EDT
344815204,L,GRAIN,2020-08-17 00:29:01 EDT
344815204,N,DUSTEXPL,2020-08-17 00:29:01 EDT
344815204,P,GRAIN,2020-08-17 00:29:01 EDT
344815212,L,GRAIN,2020-08-17 00:29:01 EDT
344815212,P,GRAIN,2020-08-17 00:29:01 EDT
344815253,L,FORKLIFT,2020-08-17 00:29:01 EDT
344815261,L,FALL,2020-08-17 00:29:01 EDT
344815261,P,FALL,2020-08-17 00:29:01 EDT
344815287,L,AUTOSERV,2020-08-17 00:29:01 EDT
344815287,P,AUTOSERV,2020-08-17 00:29:01 EDT
344815303,L,FOODPRO,2020-08-17 00:29:01 EDT
344815311,S,Injury/Illness,2020-08-17 00:29:01 EDT
344815329,N,AMPUTATE,2020-08-17 00:29:01 EDT
344815329,P,AMPUTATE,2020-08-17 00:29:01 EDT
344815337,N,AMPUTATE,2020-08-17 00:29:01 EDT
344815345,L,FALL,2020-08-17 00:29:01 EDT
344815352,P,AMPUTATE,2020-08-17 00:29:01 EDT
344815352,N,AMPUTATE,2020-08-17 00:29:01 EDT
344815360,N,AMPUTATE,2020-08-17 00:29:01 EDT
344815378,L,CONSTR6,2020-08-17 00:29:01 EDT
344815378,P,CONSTR6,2020-08-17 00:29:01 EDT
344815386,L,FALL,2020-08-17 00:29:01 EDT
344815402,L,HLTHCARE6,2020-08-17 00:29:01 EDT
344815410,L,CONSTR6,2020-08-17 00:29:01 EDT
344815410,P,CONSTR6,2020-08-17 00:29:01 EDT
344815428,L,CONSTR6,2020-08-17 00:29:01 EDT
344815428,P,CONSTR6,2020-08-17 00:29:01 EDT
344815436,S,RESCON,2020-08-17 00:29:01 EDT
344815451,L,FALL,2020-08-17 00:29:01 EDT
344815485,L,FALL,2020-08-17 00:29:01 EDT
344815485,P,FALL,2020-08-17 00:29:01 EDT
344815501,L,LANDSCPE,2020-08-17 00:29:01 EDT
344815527,L,FALL,2020-08-17 00:29:01 EDT
344815527,P,FALL,2020-08-17 00:29:01 EDT
344815543,L,FALL,2020-08-17 00:29:01 EDT
344815543,P,FALL,2020-08-17 00:29:01 EDT
344815550,L,FALL,2020-08-17 00:29:01 EDT
344815592,P,CONSTRUCTION,2020-08-17 00:29:01 EDT
344815592,S,CONSTRUCTION,2020-08-17 00:29:01 EDT
344815618,L,WORKZONE,2020-08-17 00:29:01 EDT
344815634,P,CONSTRUCTION,2020-08-17 00:29:01 EDT
344815634,S,CONSTRUCTION,2020-08-17 00:29:01 EDT
344815659,N,AMPUTATE,2020-08-17 00:29:01 EDT
344815683,N,AMPUTATE,2020-08-17 00:29:01 EDT
344815733,L,FORKLIFT,2020-08-17 00:29:01 EDT
344815766,P,TRENCH,2020-08-17 00:29:01 EDT
344815766,N,TRENCH,2020-08-17 00:29:01 EDT
344815808,L,FEDSAFE9,2020-08-17 00:29:01 EDT
344815808,P,FEDSAFE9,2020-08-17 00:29:01 EDT
344815816,S,HHPI,2020-08-17 00:29:01 EDT
344815832,P,HHT,2020-08-17 00:29:01 EDT
344815832,S,HHT,2020-08-17 00:29:01 EDT
344815857,N,SSTARG16,2020-08-17 00:29:01 EDT
344815873,S,LOGGING,2020-08-17 00:29:01 EDT
344816020,N,TRENCH,2020-08-17 00:29:01 EDT
344816087,S,AGI,2020-08-17 00:29:01 EDT
344816111,P,FIELDSAN,2020-08-17 00:29:01 EDT
344816111,S,FIELDSAN,2020-08-17 00:29:01 EDT
344816111,S,HEAT,2020-08-17 00:29:01 EDT
344816152,P,LOG,2020-08-17 00:29:01 EDT
344816152,S,LOG,2020-08-17 00:29:01 EDT
344816178,P,HOSP,2020-08-17 00:29:01 EDT
344816178,S,HOSP,2020-08-17 00:29:01 EDT
344816327,P,WAHEALTH,2020-08-17 00:29:01 EDT
344816327,S,WAHEALTH,2020-08-17 00:29:01 EDT
344816335,P,CONSTR,2020-08-17 00:29:01 EDT
344816335,S,CONSTR,2020-08-17 00:29:01 EDT
344816384,P,CONSTRUCTION,2020-08-17 00:29:01 EDT
344816384,S,CONSTRUCTION,2020-08-17 00:29:01 EDT
344816392,N,DUSTEXPL,2020-08-17 00:29:01 EDT
344816418,L,FALL,2020-08-17 00:29:01 EDT
344816418,P,FALL,2020-08-17 00:29:01 EDT
344816426,L,XFALLELEC,2020-08-17 00:29:01 EDT
344816426,P,XFALLELEC,2020-08-17 00:29:01 EDT
344816442,N,TRENCH,2020-08-17 00:29:01 EDT
344816442,P,TRENCH,2020-08-17 00:29:01 EDT
344816459,L,FALL,2020-08-17 00:29:01 EDT
344816459,N,CTARGET,2020-08-17 00:29:01 EDT
344816475,L,XFALLELEC,2020-08-17 00:29:01 EDT
344816475,P,XFALLELEC,2020-08-17 00:29:01 EDT
344816483,L,FALL,2020-08-17 00:29:01 EDT
344816491,N,AMPUTATE,2020-08-17 00:29:01 EDT
344816566,L,FORKLIFT,2020-08-17 00:29:01 EDT
344816574,L,FALL,2020-08-17 00:29:01 EDT
344816574,P,FALL,2020-08-17 00:29:01 EDT
344816582,N,RCS-NEP,2020-08-17 00:29:01 EDT
344816582,S,SILICA,2020-08-17 00:29:01 EDT
344816590,N,CTARGET,2020-08-17 00:29:01 EDT
344816590,P,SAFETY GENERAL SCHEDULE,2020-08-17 00:29:01 EDT
344816590,S,SAFETY GENERAL SCHEDULE,2020-08-17 00:29:01 EDT
344816616,S,FALL,2020-08-17 00:29:01 EDT
344816616,S,FRI,2020-08-17 00:29:01 EDT
344816616,S,SAFETY GENERAL SCHEDULE,2020-08-17 00:29:01 EDT
344816624,N,RCS-NEP,2020-08-17 00:29:01 EDT
344816624,P,RCS-NEP,2020-08-17 00:29:01 EDT
344816657,N,CTARGET,2020-08-17 00:29:01 EDT
344816657,P,SAFETY GENERAL SCHEDULE,2020-08-17 00:29:01 EDT
344816657,S,SAFETY GENERAL SCHEDULE,2020-08-17 00:29:01 EDT
344816665,L,FALL,2020-08-17 00:29:01 EDT
344816681,L,CONSTR6,2020-08-17 00:29:01 EDT
344816681,P,CONSTR6,2020-08-17 00:29:01 EDT
344816699,N,CTARGET,2020-08-17 00:29:01 EDT
344816699,P,SAFETY GENERAL SCHEDULE,2020-08-17 00:29:01 EDT
344816699,S,SAFETY GENERAL SCHEDULE,2020-08-17 00:29:01 EDT
344816723,L,TREETRIM,2020-08-17 00:29:01 EDT
344816723,P,TREETRIM,2020-08-17 00:29:01 EDT
344816731,L,FALL,2020-08-17 00:29:01 EDT
344816749,L,FALL,2020-08-17 00:29:01 EDT
344816772,P,FALL,2020-08-17 00:29:01 EDT
344816772,S,FALL,2020-08-17 00:29:01 EDT
344816780,N,CTARGET,2020-08-17 00:29:01 EDT
344816780,P,SAFETY GENERAL SCHEDULE,2020-08-17 00:29:01 EDT
344816780,S,SAFETY GENERAL SCHEDULE,2020-08-17 00:29:01 EDT
344816798,P,RESCON,2020-08-17 00:29:01 EDT
344816798,S,RESCON,2020-08-17 00:29:01 EDT
344816822,L,FALL,2020-08-17 00:29:01 EDT
344816855,L,FOCUS4,2020-07-22 00:30:08 EDT
344816855,P,FOCUS4,2020-07-22 00:30:08 EDT
344816889,N,CTARGET,2020-08-17 00:29:01 EDT
344816889,L,FORKLIFT,2020-08-17 00:29:01 EDT
344816889,L,FALL,2020-08-17 00:29:01 EDT
344816889,P,CTARGET,2020-08-17 00:29:01 EDT
344816897,L,CONSTR6,2020-08-17 00:29:01 EDT
344816897,P,CONSTR6,2020-08-17 00:29:01 EDT
344816905,P,NOISE,2020-08-17 00:29:01 EDT
344816905,S,NOISE,2020-08-17 00:29:01 EDT
344816913,L,EISAOF,2020-08-17 00:29:01 EDT
344816913,L,FALL,2020-08-17 00:29:01 EDT
344816921,P,Injury/Illness,2020-08-17 00:29:01 EDT
344816921,S,Injury/Illness,2020-08-17 00:29:01 EDT
344816939,P,HEALTH GENERAL SCHEDULE,2020-08-17 00:29:01 EDT
344816939,S,HEALTH GENERAL SCHEDULE,2020-08-17 00:29:01 EDT
344816947,L,FALL,2020-08-17 00:29:01 EDT
344816954,L,FALL,2020-08-17 00:29:01 EDT
344816962,N,TRENCH,2020-08-17 00:29:01 EDT
344816988,L,FALL,2020-08-17 00:29:01 EDT
344816988,L,PIV,2020-08-17 00:29:01 EDT
344816996,N,TRENCH,2020-08-17 00:29:01 EDT
344817002,L,FALL,2020-08-17 00:29:01 EDT
344817044,L,FALL,2020-08-17 00:29:01 EDT
344817051,L,CONSTR6,2020-08-17 00:29:01 EDT
344817051,P,CONSTR6,2020-08-17 00:29:01 EDT
344817077,L,FALL,2020-08-17 00:29:01 EDT
344817077,P,FALL,2020-08-17 00:29:01 EDT
344817101,P,CTARGET,2020-08-17 00:29:01 EDT
344817101,N,CTARGET,2020-08-17 00:29:01 EDT
344817119,S,CARBMNOX,2020-08-17 00:29:01 EDT
344817127,S,FALL,2020-08-17 00:29:01 EDT
344817127,P,FALL,2020-08-17 00:29:01 EDT
344817135,L,CONSTR6,2020-08-17 00:29:01 EDT
344817135,P,CONSTR6,2020-08-17 00:29:01 EDT
344817143,S,HH,2020-08-17 00:29:01 EDT
344817150,S,FALL,2020-08-17 00:29:01 EDT
344817150,P,FALL,2020-08-17 00:29:01 EDT
344817176,S,CARBMNOX,2020-08-17 00:29:01 EDT
344817184,N,TRENCH,2020-08-17 00:29:01 EDT
344817192,L,XFALLELEC,2020-08-17 00:29:01 EDT
344817192,P,XFALLELEC,2020-08-17 00:29:01 EDT
344817218,L,FALL,2020-08-17 00:29:01 EDT
344817218,P,FALL,2020-08-17 00:29:01 EDT
344817226,P,FALL,2020-08-17 00:29:01 EDT
344817226,S,FALL,2020-08-17 00:29:01 EDT
344817234,P,HHUNIT,2020-08-17 00:29:01 EDT
344817234,S,HHUNIT,2020-08-17 00:29:01 EDT
344817275,L,FORKLIFT,2020-08-17 00:29:01 EDT
344817309,L,CONSTR6,2020-08-17 00:29:01 EDT
344817309,P,CONSTR6,2020-08-17 00:29:01 EDT
344817317,L,FALL,2020-08-17 00:29:01 EDT
344817317,P,FALL,2020-08-17 00:29:01 EDT
344817341,N,AMPUTATE,2020-08-17 00:29:01 EDT
344817366,L,FALL,2020-08-17 00:29:01 EDT
344817366,L,RESCON,2020-08-17 00:29:01 EDT
344817374,L,FALL,2020-08-17 00:29:01 EDT
344817374,P,FALL,2020-08-17 00:29:01 EDT
344817432,L,PIV,2020-08-17 00:29:01 EDT
344817457,N,AMPUTATE,2020-08-17 00:29:01 EDT
344817457,P,AMPUTATE,2020-08-17 00:29:01 EDT
344817465,N,DUSTEXPL,2020-08-17 00:29:01 EDT
344817473,N,AMPUTATE,2020-08-17 00:29:01 EDT
344817473,P,AMPUTATE,2020-08-17 00:29:01 EDT
344817507,P,FALL,2020-08-17 00:29:01 EDT
344817507,S,FALL,2020-08-17 00:29:01 EDT
344817523,S,ASBESTOS,2020-08-17 00:29:01 EDT
344817549,P,FALL,2020-08-17 00:29:01 EDT
344817549,S,FALL,2020-08-17 00:29:01 EDT
344817556,L,FALL,2020-08-17 00:29:01 EDT
344817564,L,CONSTR6,2020-08-17 00:29:01 EDT
344817564,P,CONSTR6,2020-08-17 00:29:01 EDT
344817572,N,TRENCH,2020-08-17 00:29:01 EDT
344817606,S,FALL,2020-08-17 00:29:01 EDT
344817622,N,AMPUTATE,2020-08-17 00:29:01 EDT
344817622,P,AMPUTATE,2020-08-17 00:29:01 EDT
344817630,L,XFALLELEC,2020-08-17 00:29:01 EDT
344817630,P,XFALLELEC,2020-08-17 00:29:01 EDT
344817655,L,LANDSCPE,2020-08-17 00:29:01 EDT
344817663,L,XFALLELEC,2020-08-17 00:29:01 EDT
344817663,P,XFALLELEC,2020-08-17 00:29:01 EDT
344817713,N,TRENCH,2020-08-17 00:29:01 EDT
344817713,P,TRENCH,2020-08-17 00:29:01 EDT
344817721,L,FALL,2020-08-17 00:29:01 EDT
344817739,P,FALL,2020-08-17 00:29:01 EDT
344817739,S,FALL,2020-08-17 00:29:01 EDT
344817747,S,FALL,2020-08-17 00:29:01 EDT
344817747,S,SCAFFOLD,2020-08-17 00:29:01 EDT
344817762,P,FALL,2020-08-17 00:29:01 EDT
344817762,S,FALL,2020-08-17 00:29:01 EDT
344817770,L,FALL,2020-08-17 00:29:01 EDT
344817788,S,FALL,2020-08-17 00:29:01 EDT
344817796,P,CONSTRUCTION,2020-08-17 00:29:01 EDT
344817796,S,CONSTRUCTION,2020-08-17 00:29:01 EDT
344817812,L,FALL,2020-08-17 00:29:01 EDT
344817838,S,CRSHSTRK,2020-08-17 00:29:01 EDT
344817853,S,AMPUTATE,2020-08-17 00:29:01 EDT
344817853,N,AMPUTATE,2020-08-17 00:29:01 EDT
344817879,S,HHPI,2020-08-17 00:29:01 EDT
344817879,P,HHPI,2020-08-17 00:29:01 EDT
344817903,N,CTARGET,2020-08-17 00:29:01 EDT
344817945,P,RESCON,2020-08-17 00:29:01 EDT
344817945,S,RESCON,2020-08-17 00:29:01 EDT
344817952,P,MINING,2020-08-17 00:29:01 EDT
344817952,S,MINING,2020-08-17 00:29:01 EDT
344818042,S,TUNNEL,2020-08-17 00:29:01 EDT
344818042,P,TUNNEL,2020-08-17 00:29:01 EDT
344818240,S,ES,2020-08-17 00:29:01 EDT
344818257,S,ES,2020-08-17 00:29:01 EDT
344818349,P,HEAT,2020-08-17 00:29:01 EDT
344818349,S,HEAT,2020-08-17 00:29:01 EDT
344818356,N,TRENCH,2020-08-17 00:29:01 EDT
344818356,P,TRENCH,2020-08-17 00:29:01 EDT
344818364,P,FALL,2020-08-17 00:29:01 EDT
344818364,S,FALL,2020-08-17 00:29:01 EDT
344818372,P,FALL,2020-08-17 00:29:01 EDT
344818372,S,FALL,2020-08-17 00:29:01 EDT
344818372,S,HEAT,2020-08-17 00:29:01 EDT
344818414,P,ASBESTOS,2020-08-17 00:29:01 EDT
344818414,S,ASBESTOS,2020-08-17 00:29:01 EDT
344818422,P,ASBESTOS,2020-08-17 00:29:01 EDT
344818422,S,ASBESTOS,2020-08-17 00:29:01 EDT
344818448,P,ASBESTOS,2020-08-17 00:29:01 EDT
344818448,S,ASBESTOS,2020-08-17 00:29:01 EDT
344818471,P,LOG,2020-08-17 00:29:01 EDT
344818471,S,LOG,2020-08-17 00:29:01 EDT
344818505,P,CONSTR,2020-08-17 00:29:01 EDT
344818505,S,CONSTR,2020-08-17 00:29:01 EDT
344818513,P,CONSTR,2020-08-17 00:29:01 EDT
344818513,S,CONSTR,2020-08-17 00:29:01 EDT
344818539,P,FALL,2020-08-17 00:29:01 EDT
344818539,S,FALL,2020-08-17 00:29:01 EDT
344818547,P,FALL,2020-08-17 00:29:01 EDT
344818547,S,FALL,2020-08-17 00:29:01 EDT
344818547,S,SCAFFOLD,2020-08-17 00:29:01 EDT
344818653,P,REGIONP1,2020-08-17 00:29:01 EDT
344818653,S,REGIONP1,2020-08-17 00:29:01 EDT
344818679,L,FALL,2020-08-17 00:29:01 EDT
344818679,P,FALL,2020-08-17 00:29:01 EDT
344818703,L,FALL,2020-08-17 00:29:01 EDT
344818703,P,FALL,2020-08-17 00:29:01 EDT
344818752,N,TRENCH,2020-08-17 00:29:01 EDT
344818752,P,TRENCH,2020-08-17 00:29:01 EDT
344818802,L,FALL,2020-08-17 00:29:01 EDT
344818802,P,FALL,2020-08-17 00:29:01 EDT
344818828,N,AMPUTATE,2020-08-17 00:29:01 EDT
344818844,L,FALL,2020-08-17 00:29:01 EDT
344818844,L,PIV,2020-08-17 00:29:01 EDT
344818844,P,FALL,2020-08-17 00:29:01 EDT
344818851,P,CONSTRUCTION,2020-08-17 00:29:01 EDT
344818851,S,CONSTRUCTION,2020-08-17 00:29:01 EDT
344818869,L,FALL,2020-08-17 00:29:01 EDT
344818869,L,PIV,2020-08-17 00:29:01 EDT
344818869,P,FALL,2020-08-17 00:29:01 EDT
344818885,P,CONSTRUCTION,2020-08-17 00:29:01 EDT
344818885,S,CONSTRUCTION,2020-08-17 00:29:01 EDT
344818901,L,FALL,2020-08-17 00:29:01 EDT
344818919,P,CONSTRUCTION,2020-08-17 00:29:01 EDT
344818919,S,CONSTRUCTION,2020-08-17 00:29:01 EDT
344818927,L,FALL,2020-08-17 00:29:01 EDT
344818927,P,FALL,2020-08-17 00:29:01 EDT
344819008,N,CTARGET,2020-08-17 00:29:01 EDT
344819008,P,CTARGET,2020-08-17 00:29:01 EDT
344819032,L,FALL,2020-08-17 00:29:01 EDT
344819032,P,FALL,2020-08-17 00:29:01 EDT
344819073,L,FALL,2020-08-17 00:29:01 EDT
344819073,P,FALL,2020-08-17 00:29:01 EDT
344819081,N,CTARGET,2020-08-17 00:29:01 EDT
344819081,P,CTARGET,2020-08-17 00:29:01 EDT
344819099,S,CONSTRUCTION,2020-08-17 00:29:01 EDT
344819107,P,PLANGUIDE,2020-08-17 00:29:01 EDT
344819107,S,PLANGUIDE,2020-08-17 00:29:01 EDT
344819123,S,HH,2020-08-17 00:29:01 EDT
344819131,P,FRI,2020-08-17 00:29:01 EDT
344819131,S,FRI,2020-08-17 00:29:01 EDT
344819149,P,CONSTRUCTION,2020-08-17 00:29:01 EDT
344819149,S,CONSTRUCTION,2020-08-17 00:29:01 EDT
344819156,P,PLANGUIDE,2020-08-17 00:29:01 EDT
344819156,S,PLANGUIDE,2020-08-17 00:29:01 EDT
344819164,L,FALL,2020-08-17 00:29:01 EDT
344819164,P,FALL,2020-08-17 00:29:01 EDT
344819206,N,DUSTEXPL,2020-08-17 00:29:01 EDT
344819214,N,AMPUTATE,2020-08-17 00:29:01 EDT
344819222,P,PLANGUIDE,2020-08-17 00:29:01 EDT
344819222,S,PLANGUIDE,2020-08-17 00:29:01 EDT
344819230,L,FALL,2020-08-17 00:29:01 EDT
344819230,P,FALL,2020-08-17 00:29:01 EDT
344819248,P,PLANGUIDE,2020-08-17 00:29:01 EDT
344819248,S,PLANGUIDE,2020-08-17 00:29:01 EDT
344819255,N,CTARGET,2020-08-17 00:29:01 EDT
344819255,P,CONSTR,2020-08-17 00:29:01 EDT
344819255,S,CONSTR,2020-08-17 00:29:01 EDT
344819271,S,FRI,2020-08-17 00:29:01 EDT
